launch_id,kernel_name,mangled_name,grid_size,block_size,cycles_speedup,mem_instr_reduce_pct,l1_to_l2_traffic_reduce_pct,l2_to_dram_rd_traffic_reduce_pct
69,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0058520766192787,0.0,0.0,-1075.6756756756756
70,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0229363148484336,0.0,0.0,-837.8378378378379
71,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2071,1,1)","(256,1,1)",1.024148494043782,0.0,0.0,-1165.7142857142856
72,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2071,1,1)","(256,1,1)",0.996597976964928,0.0,0.0,-772.2222222222223
73,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2071,1,1)","(256,1,1)",1.0371485563426739,0.0,0.0,-0.6631299734748011
74,"CalcKinematicsAndMonotonicQGradient_kernel(int, int, double, const int *, const double *, const double *, const double *, const double *, const double *, const double *, const double *, const double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, int *, int)",_Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii,"(15625,1,1)","(64,1,1)",0.9867667790907944,19.444444444444446,12.826737100020406,7.484698193122692
75,"CalcMonotonicQRegionForElems_kernel(double, double, double, double, double, int, int *, int *, int *, int *, int *, int *, int *, int *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double *, double, int *)",_Z35CalcMonotonicQRegionForElems_kerneldddddiPiS_S_S_S_S_S_S_PdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dS_,"(7813,1,1)","(128,1,1)",0.9973057735207662,0.0,0.023321488261288596,-1.8013401294079652
76,"ApplyMaterialPropertiesAndUpdateVolume_kernel(int, double, double, double, double *, double *, double *, double *, double, double, double, double, double, int *, double *, double *, double *, double *, double, double *, double, int *, int, const int *, const int *, int)",_Z45ApplyMaterialPropertiesAndUpdateVolume_kernelidddPdS_S_S_dddddPiS_S_S_S_dS_dS0_iPKiS2_i,"(7813,1,1)","(128,1,1)",0.9989342513738159,0.0,0.001985533140798391,-6.372444903904892
77,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2,1,1)","(256,1,1)",0.977772968833882,0.0,0.0,20.0
78,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(2,1,1)","(256,1,1)",0.9953187440532826,0.0,0.0,-319.3548387096774
79,"void CalcTimeConstraintsForElems_kernel<(int)128>(int, double, double, int *, double *, double *, double *, double *, double *)",_Z34CalcTimeConstraintsForElems_kernelILi128EEviddPiPdS1_S1_S1_S1_,"(1024,1,1)","(128,1,1)",1.0058710153756456,0.0,0.0,-1.7743342820204753
80,"void CalcMinDtOneBlock<(int)1024>(double *, double *, double *, double *, int)",_Z17CalcMinDtOneBlockILi1024EEvPdS0_S0_S0_i,"(2,1,1)","(1024,1,1)",0.8921958165479723,0.0,0.0,28.895768833849328
